2.1600,3.3313
2.1700,1.8021
2.1800,-2.4606
2.1900,2.2530
2.2000,-3.3288
2.2100,0.9577
2.2200,-0.2557
2.2300,-2.7855
2.2400,0.4012
2.2500,-1.3714
2.2600,1.3632
2.2700,-2.3461
2.2800,-2.5105
2.2900,1.1260
2.3000,-2.8824
2.3100,0.9750
2.3200,2.9955
2.3300,0.0743
2.3400,-2.3953
2.3500,2.1560
2.3600,3.4753
2.3700,0.4382
2.3800,1.1306
2.3900,1.4913
2.4000,-3.5438
2.4100,1.6363
2.4200,0.4473
2.4300,-3.2001
2.4400,3.2473
2.4500,3.5768
2.4600,2.6842
2.4700,-2.6527
2.4800,-3.8122
2.4900,-1.2818
2.5000,-0.1322
2.5100,-2.2774
2.5200,-3.1845
2.5300,3.7940
2.5400,1.1874
2.5500,1.5490
2.5600,-1.5767
2.5700,-2.0519
2.5800,0.1678
2.5900,0.2853
2.6000,-2.8192
2.6100,-2.7677
2.6200,1.2501
2.6300,-2.1832
2.6400,-0.4738
2.6500,-1.2020
2.6600,3.7370
2.6700,-1.2618
2.6800,1.1689
2.6900,-1.3618
2.7000,-3.6239
2.7100,1.3800
2.7200,1.9593
2.7300,3.1230
2.7400,0.5162
2.7500,-2.9609
2.7600,-1.3545
2.7700,0.9236
2.7800,-2.0679
2.7900,1.0985
2.8000,-1.2276
2.8100,-0.0706
2.8200,3.1845
2.8300,3.4383
2.8400,-2.1507
2.8500,3.3973
2.8600,0.9050
2.8700,-3.9085
2.8800,1.3059
2.8900,2.7035
2.9000,-1.7284
2.9100,-3.5739
2.9200,-2.5313
2.9300,-3.4126
2.9400,0.3117
2.9500,1.0593
2.9600,1.2289
2.9700,3.4716
2.9800,-1.0910
2.9900,2.9175
3.0000,-2.4947
3.0100,-2.7342
3.0200,-1.5187
3.0300,0.8467
3.0400,-0.3313
3.0500,0.5808
3.0600,3.4030
3.0700,-3.2081
3.0800,2.8912
3.0900,-2.9495
3.1000,-3.7639
3.1100,-1.8147
3.1200,-3.4114
3.1300,1.3472
3.1400,0.5096
3.1500,-1.3669
3.1600,-0.1392
3.1700,3.1223
3.1800,-1.6049
3.1900,-3.3891
3.2000,0.4524
3.2100,1.9332
3.2200,0.9846
3.2300,0.7951
3.2400,-3.2365
3.2500,2.0433
3.2600,1.5391
3.2700,-0.8468
3.2800,-3.4591
3.2900,-0.6634
3.3000,-1.9773
3.3100,-0.0580
3.3200,3.9888
3.3300,2.2930
3.3400,3.4797
3.3500,0.5429
3.3600,0.4132
3.3700,-3.0188
3.3800,1.2716
3.3900,-1.7962
3.4000,-3.4579
3.4100,-0.5222
3.4200,-0.6316
3.4300,0.6755
3.4400,1.5868
3.4500,0.9307
3.4600,-3.9541
3.4700,-0.8565
3.4800,-0.9070
3.4900,1.4271
3.5000,-1.7069
3.5100,-1.6503
3.5200,1.5827
3.5300,-1.9664
3.5400,-2.9352
3.5500,1.2007
3.5600,2.9453
3.5700,0.4271
3.5800,-0.2966
3.5900,-3.4930
3.6000,2.1659
3.6100,-3.4294
3.6200,0.4085
3.6300,-3.9302
3.6400,1.3239
3.6500,1.9838
3.6600,0.8608
3.6700,2.8898
3.6800,1.0285
3.6900,-2.9385
3.7000,-3.7757
3.7100,3.1216
3.7200,2.5241
3.7300,0.7935
3.7400,-0.7522
3.7500,-0.7025
3.7600,-1.0612
3.7700,-2.8665
3.7800,2.0188
3.7900,2.6628
3.8000,-1.3478
3.8100,-2.0799
3.8200,0.3207
3.8300,2.7824
3.8400,-0.4320
3.8500,-0.0324
3.8600,0.3206
3.8700,3.1832
3.8800,-0.8614
3.8900,-1.3473
3.9000,-0.9759
3.9100,3.8806
3.9200,-2.0851
3.9300,2.9424
3.9400,1.6912
3.9500,-2.8510
3.9600,-3.0771
3.9700,2.3577
3.9800,1.2285
3.9900,-1.0204
4.0000,3.7278
4.0100,-0.0966
4.0200,-3.4751
4.0300,1.2933
4.0400,-2.3828
4.0500,-3.6148
4.0600,3.6740
4.0700,-2.4683
4.0800,-3.5527
4.0900,-3.3268
4.1000,-3.0602
4.1100,1.1589
4.1200,-1.5968
4.1300,3.5969
4.1400,-3.2460
4.1500,2.2878
4.1600,3.1119
4.1700,1.4437
4.1800,-2.1375
4.1900,-1.9438
4.2000,3.3931
4.2100,3.5620
4.2200,3.1160
4.2300,-3.9523
4.2400,-1.0607
4.2500,0.1293
4.2600,-2.9058
4.2700,2.4703
4.2800,3.8037
4.2900,3.4305
4.3000,-1.4051
4.3100,-3.5164
4.3200,-3.9407
4.3300,-0.7249
4.3400,0.9179
4.3500,-1.3364
4.3600,3.2639
4.3700,1.8972
4.3800,1.9157
4.3900,0.5058
4.4000,-3.0116
4.4100,-2.0540
4.4200,-0.0469
4.4300,2.2043
4.4400,-3.6882
4.4500,2.2676
4.4600,3.5781
4.4700,0.2681
4.4800,3.8324
4.4900,-2.2848
4.5000,-3.2825
4.5100,-2.9330
4.5200,-0.1455
4.5300,3.7998
4.5400,-3.3299
4.5500,-1.1215
4.5600,2.6604
4.5700,-1.4045
4.5800,-1.9714
4.5900,-1.9417
4.6000,-0.3091
4.6100,3.2176
4.6200,-0.3924
4.6300,-2.7473
4.6400,3.6801
4.6500,-0.1889
4.6600,2.4939
4.6700,1.7482
4.6800,-1.6333
4.6900,-1.2295
4.7000,-3.3657
4.7100,0.0259
4.7200,3.9933
4.7300,3.5629
4.7400,-0.8217
4.7500,1.1237
4.7600,3.0503
4.7700,-0.4515
4.7800,-3.4501
4.7900,1.1088
4.8000,-0.1667
4.8100,-1.4759
4.8200,3.1477
4.8300,-1.7515
4.8400,2.5859
4.8500,2.0756
4.8600,-0.6942
4.8700,0.2212
4.8800,1.9287
4.8900,0.2948
4.9000,-2.6557
4.9100,3.6832
4.9200,-3.3342
4.9300,-1.7359
4.9400,1.1399
4.9500,3.8123
4.9600,2.7902
4.9700,1.7377
4.9800,-3.8380
4.9900,-3.6708
5.0000,1.2694
5.0100,1.3893
5.0200,-3.7934
5.0300,-0.8130
5.0400,1.9812
5.0500,-3.1128
5.0600,3.0684
5.0700,-3.9783
5.0800,-2.7514
5.0900,1.5743
5.1000,2.0507
5.1100,2.4676
5.1200,3.5674
5.1300,3.0151
5.1400,0.5301
5.1500,-2.0049
5.1600,-0.7020
5.1700,-0.5343
5.1800,1.8545
5.1900,-0.6020
5.2000,3.4807
5.2100,-0.2089
5.2200,-1.7327
5.2300,-0.4488
5.2400,2.0049
5.2500,3.4944
5.2600,0.7257
5.2700,-2.8383
5.2800,0.2035
5.2900,-1.5501
5.3000,1.9552
5.3100,-1.2747
5.3200,2.5569
5.3300,-2.7169
5.3400,1.3554
5.3500,0.6511
5.3600,-3.7618
5.3700,0.2711
5.3800,1.3233
5.3900,-1.6410
5.4000,-3.4531
5.4100,-3.4628
5.4200,-2.4001
5.4300,-2.8040
5.4400,3.9510
5.4500,-3.1057
5.4600,1.5127
5.4700,3.7623
5.4800,-2.3503
5.4900,3.0474
5.5000,2.5003
5.5100,-1.9265
5.5200,-0.1576
5.5300,0.5331
5.5400,2.8225
5.5500,-0.8451
5.5600,-0.9785
5.5700,3.7136
5.5800,-2.6198
5.5900,1.7760
5.6000,-2.1397
5.6100,-2.0592
5.6200,2.7219
5.6300,1.5999
5.6400,-0.7645
5.6500,2.1689
5.6600,0.1921
5.6700,0.3062
5.6800,-2.5282
5.6900,2.4987
5.7000,-0.0827
5.7100,-2.9970
5.7200,0.9502
5.7300,3.7168
5.7400,-2.8567
5.7500,-1.6656
5.7600,3.6284
5.7700,-0.4104
5.7800,-0.0344
5.7900,1.2030
5.8000,3.1174
5.8100,0.1577
5.8200,2.7290
5.8300,0.5518
5.8400,-0.3639
5.8500,2.3937
5.8600,3.3231
5.8700,3.4325
5.8800,2.2547
5.8900,0.7383
5.9000,1.5629
5.9100,3.2354
5.9200,-0.7039
5.9300,0.8035
5.9400,-2.0925
5.9500,-1.9934
5.9600,3.1309
5.9700,-0.7092
5.9800,1.9841
5.9900,0.1984
6.0000,-1.4210
6.0100,2.6385
6.0200,-1.2569
6.0300,1.6240
6.0400,0.6730
6.0500,2.2869
6.0600,-1.0937
6.0700,-3.3383
6.0800,-3.0619
6.0900,2.8739
6.1000,-0.5618
6.1100,-3.0529
6.1200,0.0248
6.1300,0.0355
6.1400,-3.9216
6.1500,-3.1635
6.1600,-2.6606
6.1700,3.3629
6.1800,0.6916
6.1900,0.0165
6.2000,3.2101
6.2100,-1.2094
6.2200,0.5208
6.2300,-2.0890
6.2400,-2.5406
6.2500,-2.6368
6.2600,1.3328
6.2700,3.7772
6.2800,-0.1231
6.2900,3.7250
6.3000,-3.7952
6.3100,-0.7818
6.3200,-0.4536
6.3300,-0.7769
6.3400,-0.4175
6.3500,-1.3070
6.3600,-0.2409
6.3700,3.0628
6.3800,-1.5892
6.3900,0.3335
6.4000,-1.3923
6.4100,0.3888
6.4200,2.6527
6.4300,3.0170
6.4400,-0.3411
6.4500,0.4739
6.4600,2.1686
6.4700,1.1468
6.4800,-0.9046
6.4900,0.3918
6.5000,-1.0671
6.5100,-3.9419
6.5200,3.6530
6.5300,1.7809
6.5400,-3.3753
6.5500,-1.2324
6.5600,0.8887
6.5700,-1.9345
6.5800,-2.1416
6.5900,2.4053
6.6000,-0.3334
6.6100,2.8179
6.6200,2.2782
6.6300,1.8817
6.6400,0.1050
6.6500,-1.7326
6.6600,-2.6979
6.6700,-3.5334
6.6800,0.9548
6.6900,1.6508
6.7000,3.5768
6.7100,-0.8741
6.7200,-3.2369
6.7300,3.8726
6.7400,-1.0303
6.7500,-3.6670
6.7600,-2.0241
6.7700,-0.7669
6.7800,-2.6477
6.7900,-3.2476
6.8000,0.5952
6.8100,-2.5061
6.8200,-0.8209
6.8300,2.0047
6.8400,-3.2739
6.8500,-1.1580
6.8600,0.2771
6.8700,0.3873
6.8800,0.2639
6.8900,-1.0347
6.9000,3.4937
6.9100,-2.5353
6.9200,3.1800
6.9300,1.0185
6.9400,-3.8705
6.9500,-1.7158
6.9600,0.1893
6.9700,3.0285
6.9800,3.3786
6.9900,-2.4183
7.0000,-1.3237
7.0100,2.8323
7.0200,1.3830
7.0300,0.7311
7.0400,3.7983
7.0500,-2.0951
7.0600,-0.3861
7.0700,1.1965
7.0800,-3.9874
7.0900,-2.0887
7.1000,0.9225
7.1100,3.2210
7.1200,2.4601
7.1300,2.1446
7.1400,0.5091
7.1500,-1.9429
7.1600,2.9696
7.1700,-3.6573
7.1800,1.0619
7.1900,-0.4109
7.2000,-3.6561
7.2100,2.8283
7.2200,1.5050
7.2300,-1.0079
7.2400,2.0301
7.2500,-2.2935
7.2600,-1.0639
7.2700,-2.6816
7.2800,3.8208
7.2900,-1.9086
7.3000,1.3538
7.3100,3.6304
7.3200,-1.0025
7.3300,2.4797
7.3400,3.1570
7.3500,-3.3799
7.3600,0.1284
7.3700,-1.0548
7.3800,-0.3293
7.3900,-1.6696
7.4000,3.0836
7.4100,3.8520
7.4200,0.1303
7.4300,-0.7741
7.4400,-1.1000
7.4500,2.7803
7.4600,3.6470
7.4700,-1.4587
7.4800,3.5649
7.4900,2.5635
7.5000,2.5653
7.5100,2.6092
7.5200,1.4324
7.5300,1.3862
7.5400,-0.4318
7.5500,3.5722
7.5600,-1.9838
7.5700,-2.6739
7.5800,1.7861
7.5900,-2.4675
7.6000,-1.3875
7.6100,-2.7753
7.6200,-0.5563
7.6300,3.9010
7.6400,-1.4844
7.6500,-1.0893
7.6600,-3.7155
7.6700,2.8786
7.6800,1.2118
7.6900,-2.1457
7.7000,1.3985
7.7100,2.5663
7.7200,-3.3933
7.7300,2.2615
7.7400,2.4614
7.7500,-0.2237
7.7600,-2.6745
7.7700,-0.3866
7.7800,-1.4192
7.7900,-1.0068
7.8000,2.8576
7.8100,-1.0076
7.8200,0.6459
7.8300,3.0035
7.8400,3.5386
7.8500,1.5759
7.8600,-3.4187
7.8700,-3.6934
7.8800,-3.9476
7.8900,-0.7212
7.9000,3.4382
7.9100,-0.3546
7.9200,2.5981
7.9300,2.2544
7.9400,3.9228
7.9500,-2.9964
7.9600,-2.8969
7.9700,-2.0025
7.9800,1.2280
7.9900,-1.8631
8.0000,1.8529
8.0100,-0.5164
8.0200,3.8339
8.0300,2.4916
8.0400,-3.3263
8.0500,0.5972
8.0600,-0.4848
8.0700,-1.4625
8.0800,-1.0998
8.0900,-3.2790
8.1000,2.0650
8.1100,3.5674
8.1200,0.5653
8.1300,0.6778
8.1400,2.7089
8.1500,2.8553
8.1600,0.6235
8.1700,-1.2129
8.1800,-2.3968
8.1900,-0.4863
8.2000,0.2991
8.2100,-2.0223
8.2200,-0.2602
8.2300,-0.8911
8.2400,0.8628
8.2500,0.0397
8.2600,0.5168
8.2700,-3.3992
8.2800,-3.6556
8.2900,-3.6320
8.3000,-2.7463
8.3100,0.5095
8.3200,3.0382
8.3300,0.0968
8.3400,3.6802
8.3500,3.0829
8.3600,1.5076
8.3700,-0.1789
8.3800,-0.4901
8.3900,-3.4624
8.4000,1.4850
8.4100,3.7499
8.4200,1.1169
8.4300,1.7989
8.4400,-0.6915
8.4500,-3.9158
8.4600,1.7142
8.4700,-2.9427
8.4800,3.9417
8.4900,3.3596
8.5000,1.0171
8.5100,-0.6559
8.5200,-0.6517
8.5300,-1.6959
8.5400,-1.0593
8.5500,0.7868
8.5600,3.3751
8.5700,-2.5651
8.5800,3.2898
8.5900,-0.6732
8.6000,-0.1971
8.6100,-0.7090
8.6200,-3.0113
8.6300,-2.8840
8.6400,-0.3324
8.6500,-3.4432
8.6600,-3.3912
8.6700,-3.2424
8.6800,1.3871
8.6900,0.9374
8.7000,-2.0176
8.7100,-0.7579
8.7200,0.5020
8.7300,3.7516
8.7400,-2.0548
8.7500,1.7642
8.7600,-2.6377
8.7700,-2.1437
8.7800,2.4909
8.7900,0.1453
8.8000,-3.3602
8.8100,3.1870
8.8200,-0.3864
8.8300,1.3997
8.8400,-1.5590
8.8500,-2.0032
8.8600,-1.7456
8.8700,3.4086
8.8800,3.3014
8.8900,2.5173
8.9000,1.1220
8.9100,-2.3028
8.9200,-2.3562
8.9300,-2.5998
8.9400,0.9009
8.9500,1.3593
8.9600,1.7436
8.9700,-1.2211
8.9800,-2.5102
8.9900,0.9422
9.0000,-1.5495
9.0100,-2.7997
9.0200,2.7609
9.0300,-2.8162
9.0400,-1.5719
9.0500,2.4134
9.0600,-0.2622
9.0700,-0.3691
9.0800,-2.6461
9.0900,-2.8914
9.1000,0.8156
9.1100,-0.0407
9.1200,0.5171
9.1300,2.7266
9.1400,-1.9925
9.1500,1.3679
9.1600,1.3483
9.1700,3.6476
9.1800,2.0221
9.1900,3.6242
9.2000,-3.2113
9.2100,-2.3427
9.2200,-1.2352
9.2300,3.3360
9.2400,3.3527
9.2500,2.7244
9.2600,-1.6821
9.2700,-0.1791
9.2800,1.9688
9.2900,2.9284
9.3000,2.3154
9.3100,1.0038
9.3200,-3.9391
9.3300,-3.3861
9.3400,1.4096
9.3500,0.9829
9.3600,0.1698
9.3700,0.5532
9.3800,0.7013
9.3900,-3.2132
9.4000,-2.4460
9.4100,0.5681
9.4200,3.0268
9.4300,3.6713
9.4400,-1.4116
9.4500,-1.7664
9.4600,-2.6246
9.4700,2.0265
9.4800,-1.5063
9.4900,0.1744
9.5000,3.0257
9.5100,-1.1640
9.5200,2.7681
9.5300,0.7842
9.5400,0.8417
9.5500,-2.4099
9.5600,0.8044
9.5700,1.7097
9.5800,2.8895
9.5900,-3.1634
9.6000,-2.1293
9.6100,-0.9657
9.6200,3.6120
9.6300,2.2292
9.6400,-2.1126
9.6500,-3.0369
9.6600,-3.7646
9.6700,3.2287
9.6800,-2.8718
9.6900,-2.5126
9.7000,1.7807
9.7100,-0.1641
9.7200,1.8056
9.7300,-3.2823
9.7400,1.6914
9.7500,1.3281
9.7600,2.4332
9.7700,-3.6854
9.7800,1.3852
9.7900,0.1657
9.8000,2.0952
9.8100,-1.6544
9.8200,2.8232
9.8300,-3.3586
9.8400,1.6477
9.8500,-1.6007
9.8600,-3.6450
9.8700,-1.3277
9.8800,-2.8123
9.8900,-1.5563
9.9000,-1.9994
9.9100,0.9091
9.9200,-1.4763
9.9300,-1.5332
9.9400,-3.0804
9.9500,1.1726
9.9600,-1.8554
9.9700,-1.1230
9.9800,-2.1998
9.9900,-3.7236
10.0000,-1.3922
10.0100,1.5576
10.0200,2.2462
10.0300,1.2333
10.0400,-3.1247
10.0500,1.8372
10.0600,1.4302
10.0700,2.5344
10.0800,1.7422
10.0900,-1.1691
10.1000,-1.4833
10.1100,3.9985
10.1200,0.4058
10.1300,0.6543
10.1400,-3.7692
10.1500,-0.5612
10.1600,-2.4611
10.1700,-3.6445
10.1800,0.3963
10.1900,-2.1839
10.2000,2.5923
10.2100,-2.9138
10.2200,0.4650
10.2300,0.9810
10.2400,1.2795
10.2500,2.6211
10.2600,3.0664
10.2700,0.4284
10.2800,-1.9178
10.2900,-2.6382
10.3000,2.3636
10.3100,1.9484
10.3200,1.1794
10.3300,2.0698
10.3400,-2.8970
10.3500,-0.1938
10.3600,-1.5981
10.3700,-1.3338
10.3800,2.2237
10.3900,-1.9208
10.4000,2.2239
10.4100,3.1507
10.4200,-1.5210
10.4300,-0.8270
10.4400,-0.7691
10.4500,-2.6093
10.4600,-3.8847
10.4700,0.2351
10.4800,1.0111
10.4900,-0.8252
10.5000,1.5923
10.5100,3.6281
10.5200,1.1594
10.5300,-3.9489
10.5400,-1.7591
10.5500,1.2495
10.5600,2.7991
10.5700,3.5053
10.5800,0.6419
10.5900,2.9448
10.6000,-3.0442
10.6100,0.8682
10.6200,2.3269
10.6300,-2.7863
10.6400,1.3772
10.6500,3.3901
10.6600,0.4111
10.6700,-2.3245
10.6800,0.4543
10.6900,-2.3784
10.7000,-0.0750
10.7100,1.7938
10.7200,-1.5951
10.7300,3.9308
10.7400,0.2461
10.7500,-2.4756
10.7600,-3.1929
10.7700,-0.2153
10.7800,2.6322
10.7900,3.0690
10.8000,-2.9020
10.8100,-2.5524
10.8200,-0.5653
10.8300,0.5321
10.8400,-0.8350
10.8500,-1.6101
10.8600,-3.4497
10.8700,3.9113
10.8800,-1.4006
10.8900,1.6703
10.9000,-0.4917
10.9100,2.8880
10.9200,-2.3718
10.9300,3.5922
10.9400,1.9451
10.9500,-1.5944
10.9600,0.5025
10.9700,2.9841
10.9800,2.6300
10.9900,3.8893
11.0000,2.7045
11.0100,-1.7118
11.0200,-0.1361
11.0300,2.7455
11.0400,0.1318
11.0500,2.4028
11.0600,0.1577
11.0700,-0.5422
11.0800,-0.3449
11.0900,0.7792
11.1000,1.2543
11.1100,1.6552
11.1200,1.6635
11.1300,3.6410
11.1400,1.1551
11.1500,-1.8207
11.1600,3.1109
11.1700,0.2017
11.1800,-1.1989
11.1900,-1.6699
11.2000,2.4397
11.2100,0.1650
11.2200,-2.6463
11.2300,-2.8517
11.2400,0.6447
11.2500,-3.4066
11.2600,2.3750
11.2700,1.7802
11.2800,0.3005
11.2900,-2.5493
11.3000,-3.9209
11.3100,0.5768
11.3200,-3.2446
11.3300,0.0104
11.3400,1.0815
11.3500,1.3682
11.3600,1.2569
11.3700,-0.7989
11.3800,-3.8609
11.3900,1.0225
11.4000,-2.2791
11.4100,2.4981
11.4200,-0.1371
11.4300,-2.3895
11.4400,-2.4949
11.4500,1.3061
11.4600,-0.2875
11.4700,-1.6535
11.4800,-0.6557
11.4900,1.0605
11.5000,-3.9125
11.5100,2.7822
11.5200,-1.8592
11.5300,-1.9959
11.5400,1.1044
11.5500,-2.6474
11.5600,1.4383
11.5700,-0.1277
11.5800,-3.8603
11.5900,0.3095
11.6000,-3.5642
11.6100,-2.2595
11.6200,3.3891
11.6300,-0.7078
11.6400,1.9622
11.6500,3.5868
11.6600,3.0992
11.6700,0.3587
11.6800,0.5905
11.6900,3.7530
11.7000,-1.6968
11.7100,1.5595
11.7200,3.6847
11.7300,2.7934
11.7400,3.4305
11.7500,-0.7916
11.7600,1.2556
11.7700,0.5116
11.7800,1.0392
11.7900,3.5653
11.8000,0.3721
11.8100,1.4872
11.8200,-3.0891
11.8300,-1.2738
11.8400,3.8931
11.8500,-1.2363
11.8600,-0.5282
11.8700,-3.8565
11.8800,-2.8323
11.8900,-0.9114
11.9000,-1.8284
11.9100,-0.1380
11.9200,0.9176
11.9300,-1.5893
11.9400,0.7529
11.9500,-2.0702
11.9600,-1.6545
11.9700,-1.1858
11.9800,2.3782
11.9900,2.2039
12.0000,-1.8889
12.0100,-1.8418
12.0200,2.4617
12.0300,-1.0851
12.0400,2.0058
12.0500,2.8468
12.0600,-3.1419
12.0700,2.0937
12.0800,-1.9541
12.0900,0.3451
12.1000,1.5928
12.1100,-2.0579
12.1200,0.8948
12.1300,0.8636
12.1400,0.9157
12.1500,-0.1207
12.1600,2.3584
12.1700,2.2484
12.1800,-0.5003
12.1900,-2.6441
12.2000,-0.6904
12.2100,-0.8119
12.2200,-0.3499
12.2300,-3.9676
12.2400,2.5978
12.2500,-0.9479
12.2600,2.7507
12.2700,3.8603
12.2800,2.7067
12.2900,2.6660
12.3000,0.8719
12.3100,-0.3133
12.3200,3.9701
12.3300,3.2686
12.3400,2.9266
12.3500,-2.8000
12.3600,1.2109
12.3700,-1.5509
12.3800,0.1534
12.3900,-1.6976
12.4000,-0.9421
12.4100,-1.8888
12.4200,-2.5818
12.4300,-1.2888
12.4400,1.5017
12.4500,-1.9063
12.4600,3.0658
12.4700,3.9007
12.4800,0.5255
12.4900,-1.0683
12.5000,1.5317
12.5100,-0.3369
12.5200,2.7495
12.5300,2.9931
12.5400,-2.0231
12.5500,-1.7624
12.5600,3.6780
12.5700,0.7283
12.5800,-1.8386
12.5900,-0.9060
12.6000,0.4992
12.6100,0.0908
12.6200,3.2015
12.6300,-2.2686
12.6400,0.8133
12.6500,-0.3861
12.6600,-2.6948
12.6700,0.4141
12.6800,-1.4375
12.6900,-2.3312
12.7000,0.5218
12.7100,0.5703
12.7200,3.8609
12.7300,1.3884
12.7400,2.9285
12.7500,-2.3927
12.7600,0.6919
12.7700,3.3244
12.7800,-2.6288
12.7900,-2.1985
12.8000,-1.2887
12.8100,0.9638
12.8200,2.9417
12.8300,-0.5998
12.8400,0.4719
12.8500,-2.0290
12.8600,-0.6169
12.8700,-2.9287
12.8800,-0.8922
12.8900,0.2264
12.9000,-3.1596
12.9100,1.4841
12.9200,-0.1869
12.9300,0.9211
12.9400,-2.3471
12.9500,1.1979
12.9600,1.5609
12.9700,-3.8857
12.9800,1.6858
12.9900,1.6273
13.0000,-2.8617
13.0100,-1.6584
13.0200,-3.3515
13.0300,-1.4246
13.0400,-1.0310
13.0500,2.2150
13.0600,-3.0694
13.0700,-2.9906
13.0800,1.9287
13.0900,0.6634
13.1000,-0.7805
13.1100,3.6254
13.1200,-1.3594
13.1300,2.7807
13.1400,3.1268
13.1500,3.2053
13.1600,-3.3975
13.1700,2.3809
13.1800,3.3728
13.1900,-2.2910
13.2000,1.3228
13.2100,1.2636
13.2200,0.6631
13.2300,-1.5770
13.2400,-0.4981
13.2500,-1.5138
13.2600,-3.5941
13.2700,2.2490
13.2800,-3.9071
13.2900,-0.2926
13.3000,-1.4830
13.3100,-2.7013
13.3200,-3.9949
